customer_id,name,signup_date,segment,region,plan_type,status,email,tenure_days,signup_month,signup_cohort
CUST_00225,Mitchell Jackson,2022-10-03,Mid-Market,South,Pro,Active,cbell@example.net,1343,2022-10,2022-Q4
CUST_00226,Heather Bolton,2021-05-18,Mid-Market,International,Basic,Churned,danielle01@example.net,1846,2021-05,2021-Q2
CUST_00227,Heidi Owen,2023-02-03,Enterprise,West,Pro,Active,stephaniethomas@example.net,1220,2023-02,2023-Q1
CUST_00228,Jessica Martinez,2022-11-07,SMB,East,Pro,Active,kimberlydiaz@example.com,1308,2022-11,2022-Q4
CUST_00229,Amanda Hernandez,2023-05-17,Mid-Market,International,Enterprise,Active,xrush@example.com,1117,2023-05,2023-Q2
CUST_00230,Laura Moreno,2022-12-22,SMB,East,Enterprise,Churned,redwards@example.org,1263,2022-12,2022-Q4
CUST_00231,Allison Lopez,2021-08-10,SMB,East,Basic,Active,hmcintyre@example.com,1762,2021-08,2021-Q3
CUST_00232,Michele Lewis,2022-04-09,SMB,South,Basic,Active,heather73@example.org,1520,2022-04,2022-Q2
CUST_00233,Benjamin Thompson,2024-02-15,SMB,West,Enterprise,Churned,zosborn@example.net,843,2024-02,2024-Q1
CUST_00234,Victoria Contreras,2022-01-05,SMB,South,Enterprise,Churned,piercekelly@example.com,1614,2022-01,2022-Q1
CUST_00235,Michelle Ho,2022-01-07,SMB,South,Enterprise,Active,laurahicks@example.org,1612,2022-01,2022-Q1
CUST_00236,Dr. Cynthia Snyder,2021-03-04,SMB,North,Pro,Churned,angela57@example.net,1921,2021-03,2021-Q1
CUST_00237,Stephen Jones,2021-11-19,SMB,East,Basic,Active,ukey@example.com,1661,2021-11,2021-Q4
CUST_00238,Patricia Morrow,2021-06-23,SMB,East,Enterprise,Active,martinezlogan@example.org,1810,2021-06,2021-Q2
CUST_00239,Michael Cooper,2021-06-17,Mid-Market,North,Enterprise,Active,katrinaanderson@example.net,1816,2021-06,2021-Q2
CUST_00240,Amy Martinez,2022-07-14,SMB,South,Pro,Churned,kevinmartin@example.net,1424,2022-07,2022-Q3
CUST_00241,Travis Stone,2024-04-29,SMB,North,Basic,Active,meghan43@example.net,769,2024-04,2024-Q2
CUST_00242,Denise Weber,2024-05-12,SMB,South,Basic,Churned,shawgary@example.net,756,2024-05,2024-Q2
CUST_00243,Matthew Le,2022-06-08,Mid-Market,West,Enterprise,Active,megan90@example.org,1460,2022-06,2022-Q2
CUST_00244,Travis Wise,2021-09-22,Enterprise,South,Pro,Active,debra96@example.net,1719,2021-09,2021-Q3
CUST_00245,Kathleen Burton,2022-12-27,SMB,West,Pro,Churned,dawn47@example.org,1258,2022-12,2022-Q4
CUST_00246,Melinda Evans,2021-06-09,SMB,North,Basic,Active,barkereric@example.com,1824,2021-06,2021-Q2
CUST_00247,Mr. Lawrence Edwards,2023-05-06,SMB,West,Pro,Churned,jessica56@example.org,1128,2023-05,2023-Q2
CUST_00248,Kayla Rodriguez,2023-08-01,Mid-Market,North,Enterprise,Active,stevenadams@example.org,1041,2023-08,2023-Q3
CUST_00249,Anthony Dougherty,2022-05-14,SMB,West,Basic,Active,kwright@example.com,1485,2022-05,2022-Q2
CUST_00250,Michelle Lee,2022-11-27,Mid-Market,International,Basic,Active,tyronerobertson@example.com,1288,2022-11,2022-Q4
CUST_00251,Kathleen Davis,2023-12-23,SMB,East,Basic,Active,pwagner@example.org,897,2023-12,2023-Q4
CUST_00252,Amber Campbell,2021-10-30,SMB,West,Basic,Churned,amitchell@example.org,1681,2021-10,2021-Q4
CUST_00253,Stephen Luna,2021-06-04,Enterprise,East,Basic,Active,zdiaz@example.org,1829,2021-06,2021-Q2
CUST_00254,Chloe Tran,2024-04-01,SMB,West,Pro,Active,hughesshannon@example.net,797,2024-04,2024-Q2
CUST_00255,William Becker,2022-10-24,SMB,East,Pro,Active,andersoncolin@example.com,1322,2022-10,2022-Q4
CUST_00256,Gina Mcmillan,2023-06-25,SMB,North,Basic,Active,jameshicks@example.net,1078,2023-06,2023-Q2
CUST_00257,Andrew Reeves,2021-06-01,SMB,South,Pro,Active,jstone@example.net,1832,2021-06,2021-Q2
CUST_00258,Brenda Velazquez,2021-06-07,SMB,West,Basic,Active,francisco94@example.net,1826,2021-06,2021-Q2
CUST_00259,Ronald Patel,2023-02-27,SMB,East,Basic,Active,thomas05@example.com,1196,2023-02,2023-Q1
CUST_00260,Veronica Silva,2023-07-11,SMB,International,Enterprise,Active,carlsonjoseph@example.net,1062,2023-07,2023-Q3
CUST_00261,Paula Lane,2023-10-24,SMB,East,Basic,Churned,silvageorge@example.net,957,2023-10,2023-Q4
CUST_00262,Patricia James,2022-12-05,Enterprise,International,Basic,Active,anthonyvaughan@example.org,1280,2022-12,2022-Q4
CUST_00263,Jeremy Barnes,2023-06-16,Enterprise,North,Pro,Active,avaughn@example.net,1087,2023-06,2023-Q2
CUST_00264,Tami Salas,2022-08-03,SMB,South,Pro,Active,thorntonapril@example.net,1404,2022-08,2022-Q3
CUST_00265,Matthew Fox,2022-11-17,SMB,North,Pro,Churned,sue78@example.com,1298,2022-11,2022-Q4
CUST_00266,Megan Dillon,2024-05-19,Enterprise,South,Pro,Active,chelsea33@example.com,749,2024-05,2024-Q2
CUST_00267,Courtney Dudley,2022-12-18,Mid-Market,North,Pro,Active,kellie37@example.com,1267,2022-12,2022-Q4
CUST_00268,Justin Michael,2021-06-23,SMB,North,Pro,Active,keith98@example.com,1810,2021-06,2021-Q2
CUST_00269,Jennifer Reed,2023-12-15,Mid-Market,West,Enterprise,Churned,kellyroberts@example.net,905,2023-12,2023-Q4
CUST_00270,Thomas Douglas,2022-09-25,SMB,North,Pro,Churned,ilewis@example.com,1351,2022-09,2022-Q3
CUST_00271,Melissa Taylor,2022-04-09,Mid-Market,East,Enterprise,Active,johnsantiago@example.net,1520,2022-04,2022-Q2
CUST_00272,David Garcia,2023-11-06,Mid-Market,West,Basic,Active,jennifer12@example.org,944,2023-11,2023-Q4
CUST_00273,Vanessa Moore,2022-11-21,SMB,North,Enterprise,Active,mwoods@example.com,1294,2022-11,2022-Q4
CUST_00274,Matthew Velez,2022-01-06,SMB,North,Pro,Active,pearsonjesse@example.net,1613,2022-01,2022-Q1
CUST_00275,Taylor Gentry,2023-06-16,SMB,North,Enterprise,Churned,robertmonroe@example.org,1087,2023-06,2023-Q2
CUST_00276,Jennifer Simpson DVM,2022-08-07,Mid-Market,International,Pro,Active,nancy04@example.net,1400,2022-08,2022-Q3
CUST_00277,Tanya Rogers,2023-08-19,SMB,North,Basic,Active,ihays@example.net,1023,2023-08,2023-Q3
CUST_00278,Todd Rosales MD,2023-06-22,Mid-Market,East,Pro,Active,lisarivera@example.net,1081,2023-06,2023-Q2
CUST_00279,David Lopez,2021-11-28,Mid-Market,East,Basic,Active,krystal93@example.org,1652,2021-11,2021-Q4
CUST_00280,Margaret Sullivan,2023-09-12,SMB,South,Basic,Active,frobertson@example.com,999,2023-09,2023-Q3
CUST_00281,Cathy Taylor,2021-09-13,SMB,West,Basic,Churned,shari04@example.com,1728,2021-09,2021-Q3
CUST_00282,Paul Finley,2021-10-29,SMB,International,Basic,Active,brandi90@example.com,1682,2021-10,2021-Q4
CUST_00283,Melissa Brown,2022-12-17,Enterprise,West,Enterprise,Active,marshallerik@example.net,1268,2022-12,2022-Q4
CUST_00284,Stephanie Padilla,2023-03-02,Mid-Market,South,Basic,Active,hannah45@example.net,1193,2023-03,2023-Q1
CUST_00285,Tyler Mendoza,2022-11-18,Mid-Market,International,Basic,Active,madkins@example.com,1297,2022-11,2022-Q4
CUST_00286,Joshua Ruiz,2021-10-12,Enterprise,West,Basic,Active,kathleenbecker@example.net,1699,2021-10,2021-Q4
CUST_00287,Angela Griffin,2021-02-08,SMB,International,Pro,Churned,christian91@example.org,1945,2021-02,2021-Q1
CUST_00288,Stephanie Harris,2023-12-17,SMB,West,Pro,Active,franklinbond@example.com,903,2023-12,2023-Q4
CUST_00289,Daniel Aguilar,2022-05-04,SMB,North,Basic,Active,nolansean@example.org,1495,2022-05,2022-Q2
CUST_00290,Jose Bryant,2023-10-21,SMB,North,Pro,Active,hansenemily@example.com,960,2023-10,2023-Q4
CUST_00291,Jennifer Velasquez,2021-10-22,Enterprise,North,Pro,Active,bethwilliams@example.com,1689,2021-10,2021-Q4
CUST_00292,Kimberly Brown,2022-01-19,Enterprise,East,Basic,Active,andersenthomas@example.com,1600,2022-01,2022-Q1
CUST_00293,Randy Cannon,2023-12-14,Enterprise,North,Enterprise,Active,ybrooks@example.com,906,2023-12,2023-Q4
CUST_00294,Susan Bennett,2023-08-21,SMB,North,Pro,Churned,desireebailey@example.org,1021,2023-08,2023-Q3
CUST_00295,Jenna Anderson DVM,2023-01-02,Mid-Market,West,Basic,Active,avilatiffany@example.com,1252,2023-01,2023-Q1
CUST_00296,Kimberly Patel,2024-04-06,Mid-Market,East,Pro,Active,johnreed@example.com,792,2024-04,2024-Q2
CUST_00297,Shaun Cannon,2021-12-25,Mid-Market,East,Basic,Active,pachecorobert@example.org,1625,2021-12,2021-Q4
CUST_00298,Austin Wheeler,2022-01-09,SMB,East,Enterprise,Active,tharper@example.org,1610,2022-01,2022-Q1
CUST_00299,Andrew Gonzales,2022-08-24,Enterprise,East,Enterprise,Active,karenparsons@example.org,1383,2022-08,2022-Q3
CUST_00300,Donna Cabrera,2022-09-28,SMB,South,Enterprise,Active,barbara53@example.com,1348,2022-09,2022-Q3
CUST_00301,Victoria Boyd,2022-01-27,SMB,South,Pro,Churned,dturner@example.net,1592,2022-01,2022-Q1
CUST_00302,Sheryl Buck,2022-07-14,SMB,West,Basic,Churned,dpeters@example.com,1424,2022-07,2022-Q3
CUST_00303,Megan Floyd,2023-03-03,Mid-Market,West,Enterprise,Active,heather62@example.com,1192,2023-03,2023-Q1
CUST_00304,Paul Wells,2023-11-30,Mid-Market,South,Pro,Active,kevinzimmerman@example.com,920,2023-11,2023-Q4
CUST_00305,Kristina Faulkner,2022-01-05,Enterprise,South,Pro,Active,paulscott@example.com,1614,2022-01,2022-Q1
CUST_00306,Tammy Boone,2022-09-20,Mid-Market,West,Basic,Active,nicholsmaria@example.org,1356,2022-09,2022-Q3
CUST_00307,Michael Morrison,2023-07-05,SMB,South,Basic,Churned,lopezkathleen@example.net,1068,2023-07,2023-Q3
CUST_00308,Claire Clark,2022-07-17,SMB,International,Basic,Active,kevin03@example.org,1421,2022-07,2022-Q3
CUST_00309,Autumn Key,2023-04-12,SMB,West,Basic,Active,srocha@example.net,1152,2023-04,2023-Q2
CUST_00310,Jennifer Allen,2021-10-20,SMB,International,Pro,Active,kimberly67@example.net,1691,2021-10,2021-Q4
CUST_00311,Elizabeth Ward,2022-04-29,SMB,North,Pro,Active,zowens@example.net,1500,2022-04,2022-Q2
CUST_00312,Ryan Rocha,2024-05-24,Mid-Market,East,Basic,Churned,lawrence09@example.org,744,2024-05,2024-Q2
CUST_00313,Alexis Tran,2021-06-07,Mid-Market,South,Basic,Active,mphillips@example.com,1826,2021-06,2021-Q2
CUST_00314,Kelly Sanchez,2022-05-27,SMB,East,Basic,Active,jonathan77@example.com,1472,2022-05,2022-Q2
CUST_00315,Robert Jackson,2024-02-25,Enterprise,East,Basic,Active,iwhite@example.net,833,2024-02,2024-Q1
CUST_00316,Kelly Combs,2022-08-08,SMB,North,Pro,Active,landryelizabeth@example.org,1399,2022-08,2022-Q3
CUST_00317,Ryan Hall,2021-06-01,SMB,North,Basic,Active,albertwagner@example.com,1832,2021-06,2021-Q2
CUST_00318,Mark Peck,2022-10-17,SMB,North,Pro,Active,bhopkins@example.org,1329,2022-10,2022-Q4
CUST_00319,Jennifer Smith,2022-09-07,SMB,South,Pro,Active,amanda40@example.net,1369,2022-09,2022-Q3
CUST_00320,Megan Drake,2023-01-11,SMB,East,Enterprise,Active,danieldavis@example.org,1243,2023-01,2023-Q1
CUST_00321,Manuel King,2023-10-09,Enterprise,North,Basic,Churned,joseph61@example.com,972,2023-10,2023-Q4
CUST_00322,Judy Sanchez,2024-02-04,SMB,West,Basic,Churned,kevinclayton@example.org,854,2024-02,2024-Q1
CUST_00323,Shannon Malone,2023-09-08,SMB,South,Basic,Active,sullivannicholas@example.com,1003,2023-09,2023-Q3
CUST_00324,Adam Jackson,2022-10-12,SMB,North,Enterprise,Active,pbruce@example.com,1334,2022-10,2022-Q4
CUST_00325,Shannon Davis,2024-02-04,Mid-Market,South,Pro,Active,hallrachel@example.net,854,2024-02,2024-Q1
CUST_00326,Karen Williams,2021-04-24,Mid-Market,South,Enterprise,Active,cohenjuan@example.net,1870,2021-04,2021-Q2
CUST_00327,Amanda Mcfarland,2022-04-07,SMB,North,Basic,Active,alexis39@example.org,1522,2022-04,2022-Q2
CUST_00328,Michelle Sanders,2022-05-29,SMB,West,Enterprise,Churned,evansanne@example.net,1470,2022-05,2022-Q2
CUST_00329,Jasmine Mosley,2023-12-29,SMB,East,Basic,Churned,patrick21@example.net,891,2023-12,2023-Q4
CUST_00330,Haley Davis,2021-12-17,SMB,East,Pro,Active,marypeterson@example.net,1633,2021-12,2021-Q4
CUST_00331,Jennifer Ayala,2024-02-29,SMB,West,Pro,Churned,walterskristen@example.com,829,2024-02,2024-Q1
CUST_00332,Henry Pugh MD,2024-03-27,SMB,International,Basic,Churned,nmiller@example.com,802,2024-03,2024-Q1
CUST_00333,Michelle Miller,2021-03-04,Mid-Market,East,Pro,Active,normanbowers@example.org,1921,2021-03,2021-Q1
CUST_00334,Emily Rodriguez,2023-09-17,SMB,International,Basic,Churned,hahnsean@example.com,994,2023-09,2023-Q3
CUST_00335,Brandon Jordan,2021-05-03,SMB,East,Pro,Churned,fgarcia@example.com,1861,2021-05,2021-Q2
CUST_00336,Linda Mueller,2021-10-22,Mid-Market,South,Pro,Active,asmith@example.com,1689,2021-10,2021-Q4
CUST_00337,Misty Hansen,2023-03-28,SMB,International,Pro,Churned,ashleyjackson@example.com,1167,2023-03,2023-Q1
CUST_00338,Derrick Adams,2023-08-14,Mid-Market,South,Pro,Churned,bryanhamilton@example.com,1028,2023-08,2023-Q3
CUST_00339,Richard Ward,2023-02-26,Mid-Market,North,Basic,Active,jennifersimpson@example.net,1197,2023-02,2023-Q1
CUST_00340,Brian Torres,2022-11-02,Mid-Market,International,Enterprise,Active,ncook@example.com,1313,2022-11,2022-Q4
CUST_00341,Erin Cook,2023-11-21,SMB,North,Basic,Active,kevinmorrison@example.net,929,2023-11,2023-Q4
CUST_00342,Ernest Oconnell,2023-03-17,SMB,North,Pro,Active,kelly79@example.org,1178,2023-03,2023-Q1
CUST_00343,Douglas Hartman,2021-04-14,SMB,South,Basic,Churned,daniel93@example.net,1880,2021-04,2021-Q2
CUST_00344,Catherine Saunders MD,2022-08-09,SMB,West,Enterprise,Active,nhahn@example.com,1398,2022-08,2022-Q3
CUST_00345,Sandra Jones,2023-01-20,SMB,International,Pro,Active,ichambers@example.net,1234,2023-01,2023-Q1
CUST_00346,David Moore,2022-02-03,Mid-Market,East,Pro,Active,emccormick@example.com,1585,2022-02,2022-Q1
CUST_00347,Karen Morales DDS,2024-02-01,Mid-Market,East,Basic,Active,ystephens@example.com,857,2024-02,2024-Q1
CUST_00348,Robin Wheeler,2021-07-18,SMB,North,Pro,Active,rodriguezjohn@example.net,1785,2021-07,2021-Q3
CUST_00349,Matthew Williams,2021-10-23,SMB,International,Basic,Churned,vrasmussen@example.com,1688,2021-10,2021-Q4
CUST_00350,Brett Walker,2021-10-08,SMB,North,Pro,Active,seanmyers@example.net,1703,2021-10,2021-Q4
CUST_00351,Kathryn Cooper,2023-11-22,SMB,North,Pro,Churned,webbkenneth@example.org,928,2023-11,2023-Q4
CUST_00352,Todd Thomas,2022-09-05,SMB,South,Basic,Active,matthew38@example.com,1371,2022-09,2022-Q3
CUST_00353,Brent Bowen,2024-02-27,SMB,East,Pro,Churned,tflores@example.org,831,2024-02,2024-Q1
CUST_00354,Ashley Sweeney,2023-05-04,SMB,West,Basic,Active,byrdfrank@example.net,1130,2023-05,2023-Q2
CUST_00355,Christopher Moore,2021-02-24,SMB,West,Pro,Active,omullen@example.com,1929,2021-02,2021-Q1
CUST_00356,Charlotte Sandoval,2024-03-30,Mid-Market,International,Pro,Active,njohnson@example.org,799,2024-03,2024-Q1
CUST_00357,Jeffrey Smith,2023-02-18,SMB,North,Pro,Churned,jamiegoodwin@example.org,1205,2023-02,2023-Q1
CUST_00358,Rebecca Herrera,2021-08-14,SMB,International,Basic,Churned,mark71@example.com,1758,2021-08,2021-Q3
CUST_00359,Katherine Church,2022-02-22,Mid-Market,South,Pro,Active,candice96@example.net,1566,2022-02,2022-Q1
CUST_00360,Harold Ellis,2021-05-08,SMB,International,Enterprise,Active,lisamccarthy@example.com,1856,2021-05,2021-Q2
CUST_00361,Leslie Powers,2023-09-07,SMB,International,Pro,Active,david41@example.org,1004,2023-09,2023-Q3
CUST_00362,Charles Price,2022-12-03,Mid-Market,International,Basic,Active,baileyhenderson@example.com,1282,2022-12,2022-Q4
CUST_00363,Melissa Brewer,2022-06-26,SMB,West,Enterprise,Active,angelaburns@example.org,1442,2022-06,2022-Q2
CUST_00364,Ryan Harvey,2022-04-06,Mid-Market,East,Basic,Active,stephanie72@example.org,1523,2022-04,2022-Q2
CUST_00365,Tracey Wagner,2023-09-29,SMB,West,Enterprise,Active,fortiz@example.com,982,2023-09,2023-Q3
CUST_00366,Jill Jackson,2022-07-15,Mid-Market,West,Enterprise,Active,flynnjeffrey@example.org,1423,2022-07,2022-Q3
CUST_00367,Joshua Jackson,2023-03-20,SMB,International,Pro,Active,xcunningham@example.com,1175,2023-03,2023-Q1
CUST_00368,Ashley Wilson,2022-08-13,SMB,South,Enterprise,Active,amber07@example.net,1394,2022-08,2022-Q3
CUST_00369,Jeffery Fitzgerald,2023-09-09,Enterprise,West,Enterprise,Active,kennethkidd@example.com,1002,2023-09,2023-Q3
CUST_00370,Scott Miller,2022-07-11,SMB,East,Basic,Churned,rowejoel@example.net,1427,2022-07,2022-Q3
CUST_00371,Heather Page,2023-12-24,SMB,North,Pro,Churned,imartin@example.org,896,2023-12,2023-Q4
CUST_00372,Renee Hudson,2023-08-26,Mid-Market,South,Basic,Churned,candice25@example.net,1016,2023-08,2023-Q3
CUST_00373,Kenneth Farley,2021-11-20,SMB,East,Basic,Active,taylorkaren@example.com,1660,2021-11,2021-Q4
CUST_00374,Wendy Camacho,2022-02-13,SMB,East,Enterprise,Active,jacquelineanderson@example.org,1575,2022-02,2022-Q1
CUST_00375,Sandra Juarez,2021-07-03,Mid-Market,North,Basic,Active,kburns@example.net,1800,2021-07,2021-Q3
CUST_00376,Jason Hayes,2021-03-18,Mid-Market,International,Pro,Active,powellkara@example.net,1907,2021-03,2021-Q1
CUST_00377,Jackie Clements,2021-03-16,Mid-Market,North,Enterprise,Active,brandi17@example.net,1909,2021-03,2021-Q1
CUST_00378,Heather Brown,2022-08-16,Mid-Market,International,Pro,Active,brobinson@example.org,1391,2022-08,2022-Q3
CUST_00379,Frank Campbell MD,2022-11-18,Enterprise,North,Pro,Active,ashleewashington@example.com,1297,2022-11,2022-Q4
CUST_00380,Pamela Williams,2021-10-02,SMB,East,Pro,Active,ksmith@example.com,1709,2021-10,2021-Q4
CUST_00381,William Patterson,2021-11-29,SMB,North,Basic,Active,nicoleturner@example.com,1651,2021-11,2021-Q4
CUST_00382,Isaac Miller,2022-11-22,SMB,North,Pro,Active,brettgarrett@example.net,1293,2022-11,2022-Q4
CUST_00383,Cynthia Rios,2023-04-11,SMB,North,Enterprise,Active,smiththomas@example.org,1153,2023-04,2023-Q2
CUST_00384,Kelly Wallace,2022-01-14,SMB,West,Basic,Active,dominguezlisa@example.com,1605,2022-01,2022-Q1
CUST_00385,Karen Perez,2023-02-25,SMB,North,Enterprise,Churned,crosscurtis@example.com,1198,2023-02,2023-Q1
CUST_00386,Edwin Reyes,2024-03-19,SMB,South,Enterprise,Churned,darlenebyrd@example.org,810,2024-03,2024-Q1
CUST_00387,Alejandra Santos,2021-08-31,SMB,North,Pro,Active,nbell@example.net,1741,2021-08,2021-Q3
CUST_00388,Tamara Jensen,2022-09-29,Mid-Market,International,Pro,Active,fheath@example.org,1347,2022-09,2022-Q3
CUST_00389,Bryce Blair,2022-03-29,SMB,South,Enterprise,Churned,sylvia52@example.org,1531,2022-03,2022-Q1
CUST_00390,Bradley Tran,2024-05-25,Enterprise,West,Basic,Active,kimberly04@example.org,743,2024-05,2024-Q2
CUST_00391,Katrina Adkins,2022-03-24,SMB,West,Enterprise,Active,debbie37@example.com,1536,2022-03,2022-Q1
CUST_00392,Jonathan Wheeler,2023-12-13,SMB,West,Pro,Active,hatfieldsarah@example.org,907,2023-12,2023-Q4
CUST_00393,Ryan Fisher,2021-05-07,SMB,East,Basic,Active,kathrynbest@example.org,1857,2021-05,2021-Q2
CUST_00394,Austin Baker,2021-12-03,SMB,East,Basic,Active,livingstonstacy@example.com,1647,2021-12,2021-Q4
CUST_00395,Lori Mason,2024-04-09,SMB,North,Basic,Active,zhenderson@example.org,789,2024-04,2024-Q2
CUST_00396,Kimberly Hernandez,2021-09-28,SMB,North,Pro,Active,collinswilliam@example.org,1713,2021-09,2021-Q3
CUST_00397,Brittney Murphy,2022-09-24,SMB,East,Basic,Active,collinssamuel@example.org,1352,2022-09,2022-Q3
CUST_00398,Brandon Hamilton,2024-03-30,Mid-Market,West,Enterprise,Churned,dsalazar@example.com,799,2024-03,2024-Q1
CUST_00399,Mary Thompson,2021-05-04,Mid-Market,East,Pro,Active,zimmermanjacqueline@example.org,1860,2021-05,2021-Q2
CUST_00400,Gregory Holmes PhD,2023-04-18,Enterprise,North,Enterprise,Active,gary24@example.net,1146,2023-04,2023-Q2
CUST_00401,Patricia Johnson,2023-05-11,Enterprise,West,Pro,Active,enelson@example.com,1123,2023-05,2023-Q2
CUST_00402,Laura Jones,2023-02-13,SMB,International,Pro,Active,ddixon@example.com,1210,2023-02,2023-Q1
CUST_00403,Carol Moore,2022-12-14,SMB,East,Pro,Churned,shannonemily@example.org,1271,2022-12,2022-Q4
CUST_00404,Jordan Williams,2022-04-02,SMB,North,Basic,Active,sanchezthomas@example.com,1527,2022-04,2022-Q2
CUST_00405,Cassidy Horne,2024-01-21,SMB,East,Enterprise,Active,tranrobin@example.net,868,2024-01,2024-Q1
CUST_00406,Courtney Wright,2021-11-14,Mid-Market,East,Basic,Active,joseph19@example.com,1666,2021-11,2021-Q4
CUST_00407,Michael Williams,2023-05-09,SMB,North,Pro,Active,lindajarvis@example.com,1125,2023-05,2023-Q2
CUST_00408,John Campbell,2021-05-18,SMB,North,Enterprise,Churned,mark87@example.org,1846,2021-05,2021-Q2
CUST_00409,Eddie Mueller,2021-04-10,Enterprise,West,Pro,Active,stevenvargas@example.com,1884,2021-04,2021-Q2
CUST_00410,Dr. Morgan Payne PhD,2021-04-26,Enterprise,East,Pro,Active,adamortiz@example.org,1868,2021-04,2021-Q2
CUST_00411,Makayla Steele,2024-03-25,SMB,International,Basic,Active,tapiaaaron@example.net,804,2024-03,2024-Q1
CUST_00412,Oscar Parker,2022-09-11,SMB,South,Pro,Active,alyssaallen@example.com,1365,2022-09,2022-Q3
CUST_00413,Valerie Thomas,2022-07-18,SMB,South,Pro,Churned,christopher38@example.com,1420,2022-07,2022-Q3
CUST_00414,Jacqueline Villegas,2023-05-25,SMB,International,Enterprise,Active,carpenterwilliam@example.net,1109,2023-05,2023-Q2
CUST_00415,Angela Bradley,2023-02-20,Enterprise,East,Basic,Active,ibates@example.org,1203,2023-02,2023-Q1
CUST_00416,Samuel Howe,2023-02-10,Mid-Market,North,Pro,Active,vhaynes@example.com,1213,2023-02,2023-Q1
CUST_00417,Dillon Jones,2021-10-23,SMB,North,Basic,Active,derekcarrillo@example.org,1688,2021-10,2021-Q4
CUST_00418,Christopher Owens,2024-02-16,SMB,International,Pro,Active,wmartinez@example.org,842,2024-02,2024-Q1
