customer_id,name,signup_date,segment,region,plan_type,status,email,tenure_days,signup_month,signup_cohort,total_revenue,total_invoices,latest_invoice_date,total_tickets,avg_satisfaction_score,total_usage_count,distinct_features_used,last_product_access_date,days_since_last_access,churn_date,churn_reason,churn_risk_score
CUST_00124,Kimberly Gibson,2024-05-05,Mid-Market,South,Enterprise,Active,molly39@example.com,763,2024-05,2024-Q2,1744.13,2,2024-06-01,2.0,3.5,153.0,4.0,2023-08-09,1033.0,,,20.0
CUST_00125,Reginald Williams,2021-06-25,Mid-Market,International,Basic,Active,zthornton@example.com,1808,2021-06,2021-Q2,3470.69,37,2024-06-01,4.0,3.0,43.0,4.0,2024-05-12,756.0,,,30.0
CUST_00126,Matthew Hoover,2023-09-03,Mid-Market,North,Pro,Active,tylerjohnson@example.net,1008,2023-09,2023-Q3,2521.43,10,2024-06-01,7.0,3.142857142857143,153.0,4.0,2024-02-23,835.0,,,35.0
CUST_00127,Evelyn Garcia,2022-03-30,SMB,North,Enterprise,Active,dgarcia@example.org,1530,2022-03,2022-Q1,27104.62,28,2024-06-01,3.0,3.3333333333333335,166.0,4.0,2024-03-11,818.0,,,20.0
CUST_00128,Jennifer Pena,2024-02-08,Mid-Market,South,Pro,Active,charlesharrington@example.com,850,2024-02,2024-Q1,1486.23,5,2024-06-01,4.0,4.0,211.0,5.0,2024-05-15,753.0,,,20.0
CUST_00129,Michael Santos,2023-07-19,Mid-Market,South,Pro,Active,melissa86@example.com,1054,2023-07,2023-Q3,3493.12,12,2024-06-01,5.0,3.2,163.0,5.0,2024-06-01,736.0,,,20.0
CUST_00130,Stacy Freeman,2021-09-02,Mid-Market,North,Basic,Active,williamsonjimmy@example.net,1739,2021-09,2021-Q3,3375.11,34,2024-06-01,1.0,3.0,11.0,1.0,2023-12-14,906.0,,,30.0
CUST_00131,Yolanda Francis,2023-09-19,SMB,North,Pro,Churned,wgood@example.net,992,2023-09,2023-Q3,2781.09,10,2024-06-01,1.0,5.0,86.0,3.0,2024-05-01,767.0,2024-06-26,Support Issues,
CUST_00132,Ashlee Jackson,2021-07-25,SMB,East,Enterprise,Active,rebecca05@example.org,1778,2021-07,2021-Q3,34394.03,36,2024-06-01,4.0,3.5,219.0,6.0,2024-05-14,754.0,,,20.0
CUST_00133,James Thomas,2023-12-30,Mid-Market,South,Basic,Churned,yknight@example.org,890,2023-12,2023-Q4,706.3,7,2024-06-01,1.0,2.0,56.0,5.0,2024-04-21,777.0,2024-06-16,Competitor,
CUST_00134,Bob Pitts,2021-09-16,Enterprise,South,Basic,Active,tyleraguilar@example.org,1725,2021-09,2021-Q3,3225.07,34,2024-06-01,0.0,,53.0,4.0,2023-12-09,911.0,,,30.0
CUST_00135,David Scott,2022-08-06,SMB,North,Basic,Active,nolansteven@example.com,1401,2022-08,2022-Q3,2209.6,23,2024-06-01,3.0,4.0,21.0,2.0,2024-03-07,822.0,,,30.0
CUST_00136,Brooke Alexander,2023-09-06,Mid-Market,North,Basic,Churned,vanessa46@example.net,1005,2023-09,2023-Q3,1016.33,10,2024-06-01,2.0,4.0,12.0,1.0,2024-03-26,803.0,2024-06-16,Price,
CUST_00137,Ryan Gonzalez,2021-04-20,Enterprise,East,Pro,Active,gcastaneda@example.org,1874,2021-04,2021-Q2,11580.53,39,2024-06-01,1.0,4.0,101.0,4.0,2024-05-21,747.0,,,20.0
CUST_00138,Ian Phillips,2022-05-24,SMB,North,Enterprise,Churned,andrew64@example.org,1475,2022-05,2022-Q2,24469.38,26,2024-06-01,0.0,,248.0,4.0,2024-03-01,828.0,2024-06-22,Business Closure,
CUST_00139,Melissa Garner,2022-04-08,SMB,West,Pro,Active,lozanojulie@example.com,1521,2022-04,2022-Q2,7805.28,27,2024-06-01,3.0,4.0,120.0,3.0,2024-05-01,767.0,,,20.0
CUST_00140,Crystal Pham,2024-04-20,Mid-Market,South,Enterprise,Active,danaoliver@example.net,778,2024-04,2024-Q2,2748.21,3,2024-06-01,1.0,3.0,120.0,2.0,2024-04-11,787.0,,,20.0
CUST_00141,Patricia Becker,2021-07-23,Mid-Market,East,Pro,Active,courtneyberger@example.net,1780,2021-07,2021-Q3,10246.17,36,2024-06-01,1.0,3.0,46.0,3.0,2024-03-28,801.0,,,20.0
CUST_00142,Richard Johnson,2021-11-18,Mid-Market,West,Basic,Active,jessica14@example.com,1662,2021-11,2021-Q4,3034.62,32,2024-06-01,2.0,4.0,49.0,4.0,2024-04-27,771.0,,,30.0
CUST_00143,Casey Anderson,2024-05-01,SMB,South,Basic,Active,alyssa42@example.com,767,2024-05,2024-Q2,207.06,2,2024-06-01,1.0,3.0,64.0,3.0,2024-05-18,750.0,,,30.0
CUST_00144,Terry Coffey,2023-07-19,Enterprise,South,Basic,Churned,julie51@example.com,1054,2023-07,2023-Q3,1170.94,12,2024-06-01,2.0,3.0,28.0,3.0,2023-12-25,895.0,2024-06-04,Product Gap,
CUST_00145,Brenda Levy,2024-04-22,Mid-Market,West,Basic,Active,zcoffey@example.net,776,2024-04,2024-Q2,275.88,3,2024-06-01,2.0,3.0,42.0,3.0,2023-11-06,944.0,,,30.0
CUST_00146,Richard Smith,2021-11-02,SMB,East,Pro,Active,gibsonemily@example.net,1678,2021-11,2021-Q4,9008.64,32,2024-06-01,0.0,,166.0,3.0,2024-05-30,738.0,,,20.0
CUST_00147,James Little,2022-09-22,SMB,North,Basic,Active,daniel37@example.org,1354,2022-09,2022-Q3,2111.32,22,2024-06-01,3.0,3.3333333333333335,105.0,5.0,2024-04-23,775.0,,,30.0
CUST_00148,Terri Murphy,2023-08-18,SMB,South,Enterprise,Active,deborahreid@example.com,1024,2023-08,2023-Q3,10362.64,11,2024-06-01,2.0,4.0,114.0,2.0,2023-11-22,928.0,,,20.0
CUST_00149,Elizabeth Ortiz,2023-10-09,SMB,East,Enterprise,Active,brandonjohnson@example.com,972,2023-10,2023-Q4,8532.88,9,2024-06-01,1.0,4.0,362.0,5.0,2024-05-24,744.0,,,20.0
CUST_00150,David Medina,2024-05-21,SMB,West,Enterprise,Churned,qchavez@example.net,747,2024-05,2024-Q2,1889.83,2,2024-06-01,1.0,3.0,203.0,3.0,2024-05-07,761.0,2024-06-14,Price,
CUST_00151,Kimberly Matthews,2024-03-24,Enterprise,West,Enterprise,Active,nicolepena@example.com,805,2024-03,2024-Q1,4064.1499999999996,4,2024-06-01,2.0,3.5,208.0,3.0,2024-04-25,773.0,,,20.0
CUST_00152,Teresa Ramirez,2024-03-26,Enterprise,West,Enterprise,Churned,jeff73@example.com,803,2024-03,2024-Q1,3688.4300000000003,4,2024-06-01,2.0,3.5,217.0,3.0,2024-02-15,843.0,2024-06-25,Competitor,
CUST_00153,Michael Stephens,2022-07-24,SMB,West,Pro,Churned,bruce43@example.org,1414,2022-07,2022-Q3,6991.78,24,2024-06-01,2.0,3.5,60.0,2.0,2023-11-28,922.0,2024-06-18,Price,
CUST_00154,Samantha Davis,2021-07-06,SMB,East,Pro,Active,darleneharper@example.org,1797,2021-07,2021-Q3,10471.789999999999,36,2024-06-01,2.0,3.5,115.0,5.0,2024-04-26,772.0,,,20.0
CUST_00155,Gavin Zhang,2021-11-26,Mid-Market,North,Basic,Active,caseyhubbard@example.org,1654,2021-11,2021-Q4,3173.36,32,2024-06-01,3.0,3.3333333333333335,45.0,5.0,2023-10-28,953.0,,,30.0
CUST_00156,Robin Hall,2024-02-01,SMB,International,Basic,Churned,kristinacarlson@example.com,857,2024-02,2024-Q1,480.62,5,2024-06-01,0.0,,76.0,6.0,2024-05-05,763.0,2024-06-04,Product Gap,
CUST_00157,Brianna Anderson,2023-04-08,Enterprise,North,Basic,Active,lauren10@example.org,1156,2023-04,2023-Q2,1484.72,15,2024-06-01,1.0,5.0,71.0,6.0,2024-05-03,765.0,,,30.0
CUST_00158,Richard Young,2023-08-05,SMB,International,Basic,Active,alfred40@example.org,1037,2023-08,2023-Q3,1045.24,11,2024-06-01,3.0,3.6666666666666665,17.0,2.0,2024-01-02,887.0,,,30.0
CUST_00159,Kelly Reese,2023-06-25,Mid-Market,West,Basic,Active,xwest@example.net,1078,2023-06,2023-Q2,1140.55,13,2024-06-01,4.0,3.3333333333333335,58.0,4.0,2024-05-28,740.0,,,30.0
CUST_00160,Jodi Walker,2023-06-17,Mid-Market,International,Pro,Active,acostaregina@example.net,1086,2023-06,2023-Q2,3839.7,13,2024-06-01,2.0,3.0,133.0,4.0,2024-04-23,775.0,,,20.0
CUST_00161,Judith Maynard,2022-05-06,SMB,East,Basic,Active,lutzmelanie@example.com,1493,2022-05,2022-Q2,2476.03,26,2024-06-01,2.0,3.5,26.0,2.0,2024-03-17,812.0,,,30.0
CUST_00162,Katherine Browning,2022-04-06,Mid-Market,South,Basic,Active,lammarc@example.org,1523,2022-04,2022-Q2,2665.14,27,2024-06-01,5.0,4.0,112.0,6.0,2024-03-11,818.0,,,30.0
CUST_00163,Donald Schultz,2021-11-12,SMB,North,Pro,Active,oscar98@example.com,1668,2021-11,2021-Q4,9089.29,32,2024-06-01,1.0,4.0,87.0,5.0,2024-03-01,828.0,,,20.0
CUST_00164,Larry Garcia,2023-09-16,SMB,South,Pro,Active,farrelldebra@example.net,995,2023-09,2023-Q3,2630.96,10,2024-06-01,3.0,3.3333333333333335,117.0,5.0,2024-05-28,740.0,,,20.0
CUST_00165,Cindy Hayes,2024-05-12,Mid-Market,South,Pro,Active,robertwilcox@example.com,756,2024-05,2024-Q2,642.87,2,2024-06-01,1.0,,64.0,2.0,2024-04-05,793.0,,,20.0
CUST_00166,Brandon Simmons,2023-04-30,SMB,South,Enterprise,Active,nicholas27@example.org,1134,2023-04,2023-Q2,14591.28,15,2024-06-01,2.0,4.0,174.0,3.0,2024-05-23,745.0,,,20.0
CUST_00167,Bradley Reynolds,2022-09-04,SMB,North,Basic,Active,lisa80@example.net,1372,2022-09,2022-Q3,2094.0,22,2024-06-01,4.0,3.75,73.0,5.0,2024-03-10,819.0,,,30.0
CUST_00168,Kristina Santiago,2023-07-04,SMB,International,Pro,Active,qgomez@example.com,1069,2023-07,2023-Q3,3713.19,12,2024-06-01,2.0,4.0,29.0,2.0,2023-09-24,987.0,,,20.0
CUST_00169,Michelle Schmitt,2023-07-22,Mid-Market,East,Pro,Active,michael98@example.org,1051,2023-07,2023-Q3,3481.11,12,2024-06-01,1.0,2.0,135.0,4.0,2024-04-25,773.0,,,35.0
CUST_00170,John Boone,2023-02-24,SMB,North,Enterprise,Churned,megan51@example.com,1199,2023-02,2023-Q1,16633.69,17,2024-06-01,0.0,,198.0,4.0,2023-08-08,1034.0,2024-06-13,Support Issues,
CUST_00171,Renee Bruce,2023-02-20,SMB,West,Basic,Active,lynchdiane@example.net,1203,2023-02,2023-Q1,1800.6100000000001,17,2024-06-01,1.0,3.0,42.0,3.0,2023-10-09,972.0,,,30.0
CUST_00172,Christopher Park,2023-10-12,SMB,International,Enterprise,Active,sandra50@example.org,969,2023-10,2023-Q4,8503.02,9,2024-06-01,1.0,3.0,269.0,5.0,2024-05-15,753.0,,,20.0
CUST_00173,Kylie Morales,2021-07-25,Enterprise,South,Enterprise,Active,joycebonilla@example.org,1778,2021-07,2021-Q3,34525.659999999996,36,2024-06-01,2.0,3.5,249.0,4.0,2024-04-29,769.0,,,20.0
CUST_00174,Cindy Barnes,2021-10-23,Mid-Market,East,Pro,Active,eric45@example.net,1688,2021-10,2021-Q4,9496.72,33,2024-06-01,1.0,4.0,149.0,4.0,2024-04-13,785.0,,,20.0
CUST_00175,Sophia Moore,2022-06-27,SMB,East,Basic,Active,craigjoseph@example.net,1441,2022-06,2022-Q2,2461.63,25,2024-06-01,1.0,3.0,28.0,3.0,2024-02-06,852.0,,,30.0
CUST_00176,Lawrence Perry,2023-12-29,SMB,International,Pro,Active,kariwilson@example.com,891,2023-12,2023-Q4,1926.17,7,2024-06-01,3.0,3.3333333333333335,99.0,4.0,2024-05-01,767.0,,,20.0
CUST_00177,Michael Watkins,2024-01-14,Mid-Market,West,Pro,Churned,brandon69@example.org,875,2024-01,2024-Q1,1781.82,6,2024-06-01,3.0,3.6666666666666665,50.0,2.0,2023-08-30,1012.0,2024-06-05,Business Closure,
CUST_00178,Eric Clark,2022-04-11,Enterprise,International,Pro,Active,kathrynroberts@example.org,1518,2022-04,2022-Q2,7975.63,27,2024-06-01,5.0,3.4,95.0,3.0,2024-02-26,832.0,,,20.0
CUST_00179,Paul Thompson,2021-07-25,Mid-Market,East,Basic,Active,opatel@example.net,1778,2021-07,2021-Q3,3371.65,36,2024-06-01,4.0,4.0,66.0,6.0,2024-04-30,768.0,,,30.0
CUST_00180,Mary Gomez,2021-04-25,SMB,North,Enterprise,Churned,chensley@example.com,1869,2021-04,2021-Q2,35968.47,39,2024-06-01,1.0,2.0,64.0,2.0,2023-06-04,1099.0,2024-06-21,Support Issues,
CUST_00181,Thomas Atkins,2024-03-05,Mid-Market,East,Basic,Active,tberry@example.net,824,2024-03,2024-Q1,356.65,4,2024-06-01,3.0,4.0,34.0,2.0,2024-03-01,828.0,,,30.0
CUST_00182,Brian Smith,2023-02-23,Mid-Market,East,Basic,Active,george97@example.net,1200,2023-02,2023-Q1,1643.84,17,2024-06-01,5.0,4.0,50.0,3.0,2024-03-19,810.0,,,30.0
CUST_00183,Anita Richard,2023-08-03,Mid-Market,North,Enterprise,Active,ryanmorales@example.org,1039,2023-08,2023-Q3,11200.65,11,2024-06-01,0.0,,231.0,4.0,2024-05-02,766.0,,,20.0
CUST_00184,Eric Morgan,2023-08-11,SMB,International,Pro,Active,kimberly18@example.net,1031,2023-08,2023-Q3,3234.25,11,2024-06-01,0.0,,40.0,2.0,2023-05-21,1113.0,,,20.0
CUST_00185,Jordan Bullock,2022-12-09,SMB,South,Basic,Active,michael23@example.org,1276,2022-12,2022-Q4,1824.56,19,2024-06-01,5.0,4.2,12.0,1.0,2024-03-29,800.0,,,30.0
CUST_00186,Craig Morrison,2023-07-25,Mid-Market,West,Enterprise,Active,thompsonkendra@example.com,1048,2023-07,2023-Q3,12057.8,12,2024-06-01,5.0,3.6,443.0,6.0,2024-04-02,796.0,,,20.0
CUST_00187,Justin Riley,2022-05-01,Mid-Market,East,Basic,Active,michelle52@example.com,1498,2022-05,2022-Q2,2417.75,26,2024-06-01,2.0,3.0,63.0,4.0,2024-01-27,862.0,,,30.0
CUST_00188,Jeremy Turner,2021-02-14,Mid-Market,West,Basic,Active,brittany58@example.org,1939,2021-02,2021-Q1,3888.61,41,2024-06-01,1.0,3.0,68.0,4.0,2024-05-28,740.0,,,30.0
CUST_00189,Jesse Brown,2021-04-11,SMB,East,Basic,Active,chase19@example.net,1883,2021-04,2021-Q2,3697.38,39,2024-06-01,1.0,4.0,85.0,5.0,2023-12-30,890.0,,,30.0
CUST_00190,Julie Spencer,2022-04-17,SMB,International,Enterprise,Active,colelisa@example.net,1512,2022-04,2022-Q2,25629.58,27,2024-06-01,2.0,2.0,235.0,5.0,2024-05-30,738.0,,,35.0
CUST_00191,Larry Mason,2021-10-08,Mid-Market,East,Pro,Active,hayeslisa@example.com,1703,2021-10,2021-Q4,9590.34,33,2024-06-01,2.0,3.0,51.0,3.0,2023-11-30,920.0,,,20.0
CUST_00192,Mrs. Maria Williams,2023-06-22,SMB,South,Pro,Churned,hritter@example.net,1081,2023-06,2023-Q2,3814.88,13,2024-06-01,1.0,2.0,75.0,2.0,2023-12-20,900.0,2024-06-16,Support Issues,
CUST_00193,Helen Hardin,2022-11-01,Mid-Market,International,Basic,Active,vortiz@example.net,1314,2022-11,2022-Q4,2010.3,20,2024-06-01,3.0,4.0,40.0,3.0,2023-09-17,994.0,,,30.0
CUST_00194,Rachel Holland,2023-01-20,Mid-Market,East,Basic,Active,riveraangela@example.com,1234,2023-01,2023-Q1,1853.32,18,2024-06-01,6.0,3.3333333333333335,95.0,4.0,2024-04-25,773.0,,,45.0
CUST_00195,Nathaniel Douglas,2023-09-14,SMB,South,Enterprise,Active,mathewaguilar@example.org,997,2023-09,2023-Q3,9631.45,10,2024-06-01,0.0,,264.0,3.0,2024-05-13,755.0,,,20.0
CUST_00196,Emily Douglas,2023-08-18,Mid-Market,West,Enterprise,Active,tanderson@example.org,1024,2023-08,2023-Q3,10680.029999999999,11,2024-06-01,0.0,,269.0,4.0,2024-04-14,784.0,,,20.0
CUST_00197,James Conner,2023-03-25,Enterprise,International,Enterprise,Active,elizabethcalderon@example.net,1170,2023-03,2023-Q1,14819.65,16,2024-06-01,3.0,4.0,202.0,3.0,2023-12-19,901.0,,,20.0
CUST_00198,Susan Davis DDS,2021-01-29,SMB,West,Basic,Churned,andrew42@example.org,1955,2021-01,2021-Q1,3985.01,42,2024-06-01,1.0,2.0,87.0,5.0,2024-03-18,811.0,2024-06-26,Support Issues,
CUST_00199,Ralph Lee,2022-06-21,Enterprise,West,Basic,Active,ericphillips@example.org,1447,2022-06,2022-Q2,2365.48,25,2024-06-01,4.0,3.25,40.0,3.0,2023-11-10,940.0,,,30.0
CUST_00200,Kimberly Rodgers,2022-04-24,SMB,North,Enterprise,Active,stanleynancy@example.net,1505,2022-04,2022-Q2,26087.42,27,2024-06-01,3.0,3.3333333333333335,125.0,3.0,2024-02-13,845.0,,,20.0
CUST_00201,James Martin,2022-03-30,SMB,South,Enterprise,Active,jenniferwilliams@example.com,1530,2022-03,2022-Q1,27526.83,28,2024-06-01,2.0,3.5,246.0,4.0,2024-04-23,775.0,,,20.0
CUST_00202,Cynthia Wallace,2023-04-17,SMB,West,Pro,Churned,karen73@example.net,1147,2023-04,2023-Q2,4280.4400000000005,15,2024-06-01,1.0,4.0,95.0,3.0,2024-02-07,851.0,2024-06-17,Competitor,
CUST_00203,Vincent Mueller,2021-08-26,Enterprise,International,Basic,Active,michealvalentine@example.com,1746,2021-08,2021-Q3,3430.36,35,2024-06-01,0.0,,22.0,3.0,2023-07-22,1051.0,,,30.0
CUST_00204,Douglas Reyes,2024-01-12,SMB,East,Basic,Active,mburch@example.net,877,2024-01,2024-Q1,595.62,6,2024-06-01,1.0,4.0,81.0,4.0,2024-04-11,787.0,,,30.0
CUST_00205,David Davidson,2021-07-22,SMB,South,Basic,Active,angela18@example.org,1781,2021-07,2021-Q3,3447.86,36,2024-06-01,1.0,2.0,59.0,4.0,2024-04-18,780.0,,,45.0
CUST_00206,Phillip Nelson,2023-01-29,SMB,South,Enterprise,Churned,mariahdavis@example.org,1225,2023-01,2023-Q1,16448.23,18,2024-06-01,2.0,3.5,274.0,6.0,2024-03-06,823.0,2024-06-29,Support Issues,
CUST_00207,Stacey Arias,2023-01-23,Mid-Market,South,Basic,Active,gbrown@example.com,1231,2023-01,2023-Q1,1673.8899999999999,18,2024-06-01,2.0,4.0,36.0,3.0,2024-04-10,788.0,,,30.0
CUST_00208,Zachary Brooks,2022-01-24,SMB,South,Basic,Active,florescory@example.net,1595,2022-01,2022-Q1,2906.93,30,2024-06-01,3.0,2.6666666666666665,5.0,1.0,2024-04-24,774.0,,,65.0
CUST_00209,Raven Taylor,2022-03-11,SMB,North,Enterprise,Active,samantha72@example.net,1549,2022-03,2022-Q1,25389.65,28,2024-06-01,1.0,4.0,437.0,5.0,2024-04-26,772.0,,,20.0
CUST_00210,Luis Bullock,2022-05-14,SMB,West,Basic,Active,scottmary@example.net,1485,2022-05,2022-Q2,2484.35,26,2024-06-01,1.0,4.0,49.0,2.0,2024-03-20,809.0,,,30.0
CUST_00211,Lisa Henderson,2024-02-10,SMB,West,Basic,Churned,john10@example.org,848,2024-02,2024-Q1,495.54999999999995,5,2024-06-01,2.0,4.0,55.0,4.0,2024-06-01,736.0,2024-07-01,Price,
CUST_00212,Riley Bryant,2021-10-30,Mid-Market,South,Enterprise,Active,copelandvincent@example.net,1681,2021-10,2021-Q4,31245.53,33,2024-06-01,2.0,3.5,122.0,3.0,2023-09-11,1000.0,,,20.0
CUST_00213,Jose Allen,2021-09-24,SMB,International,Basic,Active,kellysmith@example.com,1717,2021-09,2021-Q3,3382.43,34,2024-06-01,4.0,3.3333333333333335,64.0,3.0,2024-04-14,784.0,,,30.0
CUST_00214,Jason Beck,2021-09-27,SMB,International,Basic,Churned,millsmichael@example.net,1714,2021-09,2021-Q3,3193.96,34,2024-06-01,0.0,,9.0,1.0,2023-11-12,938.0,2024-06-05,Business Closure,
CUST_00215,Rachel Romero,2021-12-23,SMB,South,Basic,Churned,myerstheodore@example.net,1627,2021-12,2021-Q4,2870.58,31,2024-06-01,1.0,3.0,31.0,2.0,2023-12-21,899.0,2024-06-07,Price,
CUST_00216,James Burgess,2021-05-11,Enterprise,North,Pro,Active,kristina53@example.net,1853,2021-05,2021-Q2,10874.2,38,2024-06-01,2.0,3.0,134.0,5.0,2024-04-22,776.0,,,20.0
CUST_00217,Ashley Perkins,2023-10-29,SMB,North,Pro,Churned,dennis58@example.com,952,2023-10,2023-Q4,2603.76,9,2024-06-01,0.0,,110.0,5.0,2024-02-02,856.0,2024-06-08,Competitor,
CUST_00218,Carrie Maxwell,2023-12-04,SMB,International,Pro,Active,epollard@example.net,916,2023-12,2023-Q4,2150.61,7,2024-06-01,2.0,4.0,47.0,2.0,2024-01-05,884.0,,,20.0
CUST_00219,Chad Baldwin,2023-04-03,SMB,International,Basic,Active,mjohnson@example.org,1161,2023-04,2023-Q2,1496.24,15,2024-06-01,1.0,3.0,57.0,4.0,2024-03-26,803.0,,,30.0
CUST_00220,Stacey Stewart,2021-06-15,Enterprise,South,Pro,Active,zachary87@example.com,1818,2021-06,2021-Q2,10987.58,37,2024-06-01,0.0,,131.0,4.0,2024-03-02,827.0,,,20.0
CUST_00221,Matthew Mitchell,2024-04-13,Enterprise,East,Basic,Active,glennmartin@example.org,785,2024-04,2024-Q2,277.95,3,2024-06-01,4.0,4.0,16.0,2.0,2023-07-19,1054.0,,,30.0
CUST_00222,Jessica Ross,2023-07-19,Mid-Market,East,Enterprise,Active,ykline@example.com,1054,2023-07,2023-Q3,11275.48,12,2024-06-01,2.0,4.0,163.0,4.0,2024-03-02,827.0,,,20.0
CUST_00223,Kathleen Jimenez,2024-02-04,Mid-Market,North,Enterprise,Active,laurie61@example.com,854,2024-02,2024-Q1,4330.0599999999995,5,2024-06-01,3.0,3.6666666666666665,281.0,4.0,2024-05-26,742.0,,,20.0
CUST_00224,Samantha Gardner,2022-11-26,Mid-Market,North,Pro,Active,curtis54@example.com,1289,2022-11,2022-Q4,5695.21,20,2024-06-01,3.0,4.0,116.0,4.0,2024-05-21,747.0,,,20.0
CUST_00225,Mitchell Jackson,2022-10-03,Mid-Market,South,Pro,Active,cbell@example.net,1343,2022-10,2022-Q4,6203.24,21,2024-06-01,1.0,3.0,64.0,2.0,2024-02-17,841.0,,,20.0
CUST_00226,Heather Bolton,2021-05-18,Mid-Market,International,Basic,Churned,danielle01@example.net,1846,2021-05,2021-Q2,3592.39,38,2024-06-01,1.0,4.0,42.0,3.0,2023-07-13,1060.0,2024-06-28,Price,
CUST_00227,Heidi Owen,2023-02-03,Enterprise,West,Pro,Active,stephaniethomas@example.net,1220,2023-02,2023-Q1,4942.84,17,2024-06-01,2.0,3.5,110.0,2.0,2024-05-17,751.0,,,20.0
CUST_00228,Jessica Martinez,2022-11-07,SMB,East,Pro,Active,kimberlydiaz@example.com,1308,2022-11,2022-Q4,6340.7,20,2024-06-01,2.0,4.0,134.0,4.0,2024-03-01,828.0,,,20.0
CUST_00229,Amanda Hernandez,2023-05-17,Mid-Market,International,Enterprise,Active,xrush@example.com,1117,2023-05,2023-Q2,13236.55,14,2024-06-01,1.0,4.0,148.0,2.0,2024-05-18,750.0,,,20.0
CUST_00230,Laura Moreno,2022-12-22,SMB,East,Enterprise,Churned,redwards@example.org,1263,2022-12,2022-Q4,18602.85,19,2024-06-01,1.0,4.0,164.0,4.0,2024-03-02,827.0,2024-06-06,Price,
CUST_00231,Allison Lopez,2021-08-10,SMB,East,Basic,Active,hmcintyre@example.com,1762,2021-08,2021-Q3,3296.46,35,2024-06-01,1.0,3.0,42.0,1.0,2023-08-05,1037.0,,,30.0
CUST_00232,Michele Lewis,2022-04-09,SMB,South,Basic,Active,heather73@example.org,1520,2022-04,2022-Q2,2726.77,27,2024-06-01,3.0,4.0,12.0,1.0,2023-09-24,987.0,,,30.0
CUST_00233,Benjamin Thompson,2024-02-15,SMB,West,Enterprise,Churned,zosborn@example.net,843,2024-02,2024-Q1,4676.28,5,2024-06-01,0.0,,231.0,3.0,2024-04-20,778.0,2024-06-24,Competitor,
CUST_00234,Victoria Contreras,2022-01-05,SMB,South,Enterprise,Churned,piercekelly@example.com,1614,2022-01,2022-Q1,29401.93,30,2024-06-01,1.0,3.0,316.0,4.0,2024-05-14,754.0,2024-06-08,Price,
CUST_00235,Michelle Ho,2022-01-07,SMB,South,Enterprise,Active,laurahicks@example.org,1612,2022-01,2022-Q1,29262.73,30,2024-06-01,0.0,,284.0,4.0,2024-05-06,762.0,,,20.0
CUST_00236,Dr. Cynthia Snyder,2021-03-04,SMB,North,Pro,Churned,angela57@example.net,1921,2021-03,2021-Q1,12128.369999999999,40,2024-06-01,0.0,,227.0,7.0,2024-05-15,753.0,2024-06-12,Competitor,
CUST_00237,Stephen Jones,2021-11-19,SMB,East,Basic,Active,ukey@example.com,1661,2021-11,2021-Q4,3130.85,32,2024-06-01,3.0,3.6666666666666665,25.0,3.0,2024-04-21,777.0,,,30.0
CUST_00238,Patricia Morrow,2021-06-23,SMB,East,Enterprise,Active,martinezlogan@example.org,1810,2021-06,2021-Q2,36238.03,37,2024-06-01,0.0,,194.0,3.0,2024-01-06,883.0,,,20.0
CUST_00239,Michael Cooper,2021-06-17,Mid-Market,North,Enterprise,Active,katrinaanderson@example.net,1816,2021-06,2021-Q2,34036.48,37,2024-06-01,1.0,3.0,257.0,3.0,2024-01-03,886.0,,,20.0
CUST_00240,Amy Martinez,2022-07-14,SMB,South,Pro,Churned,kevinmartin@example.net,1424,2022-07,2022-Q3,6890.61,24,2024-06-01,0.0,,130.0,5.0,2024-04-26,772.0,2024-06-14,Support Issues,
CUST_00241,Travis Stone,2024-04-29,SMB,North,Basic,Active,meghan43@example.net,769,2024-04,2024-Q2,295.82,3,2024-06-01,5.0,3.5,24.0,2.0,2023-12-19,901.0,,,30.0
CUST_00242,Denise Weber,2024-05-12,SMB,South,Basic,Churned,shawgary@example.net,756,2024-05,2024-Q2,226.94,2,2024-06-01,0.0,,45.0,4.0,2024-05-05,763.0,2024-06-09,Business Closure,
CUST_00243,Matthew Le,2022-06-08,Mid-Market,West,Enterprise,Active,megan90@example.org,1460,2022-06,2022-Q2,24792.17,25,2024-06-01,3.0,4.333333333333333,399.0,5.0,2024-03-10,819.0,,,20.0
CUST_00244,Travis Wise,2021-09-22,Enterprise,South,Pro,Active,debra96@example.net,1719,2021-09,2021-Q3,9770.11,34,2024-06-01,3.0,3.0,55.0,2.0,2024-04-28,770.0,,,20.0
CUST_00245,Kathleen Burton,2022-12-27,SMB,West,Pro,Churned,dawn47@example.org,1258,2022-12,2022-Q4,5489.400000000001,19,2024-06-01,1.0,3.0,130.0,3.0,2024-02-09,849.0,2024-06-28,Competitor,
CUST_00246,Melinda Evans,2021-06-09,SMB,North,Basic,Active,barkereric@example.com,1824,2021-06,2021-Q2,3807.16,37,2024-06-01,5.0,3.5,56.0,4.0,2024-05-23,745.0,,,30.0
CUST_00247,Mr. Lawrence Edwards,2023-05-06,SMB,West,Pro,Churned,jessica56@example.org,1128,2023-05,2023-Q2,4239.55,14,2024-06-01,0.0,,126.0,5.0,2024-03-07,822.0,2024-06-13,Business Closure,
