customer_id,name,signup_date,segment,region,plan_type,status,email
CUST_00296,Kimberly Patel,2024-04-06,Mid-Market,East,Pro,Active,johnreed@example.com
CUST_00297,Shaun Cannon,2021-12-25,Mid-Market,East,Basic,Active,pachecorobert@example.org
CUST_00298,Austin Wheeler,2022-01-09,SMB,East,Enterprise,Active,tharper@example.org
CUST_00299,Andrew Gonzales,2022-08-24,Enterprise,East,Enterprise,Active,karenparsons@example.org
CUST_00300,Donna Cabrera,2022-09-28,SMB,South,Enterprise,Active,barbara53@example.com
CUST_00301,Victoria Boyd,2022-01-27,SMB,South,Pro,Churned,dturner@example.net
CUST_00302,Sheryl Buck,2022-07-14,SMB,West,Basic,Churned,dpeters@example.com
CUST_00303,Megan Floyd,2023-03-03,Mid-Market,West,Enterprise,Active,heather62@example.com
CUST_00304,Paul Wells,2023-11-30,Mid-Market,South,Pro,Active,kevinzimmerman@example.com
CUST_00305,Kristina Faulkner,2022-01-05,Enterprise,South,Pro,Active,paulscott@example.com
CUST_00306,Tammy Boone,2022-09-20,Mid-Market,West,Basic,Active,nicholsmaria@example.org
CUST_00307,Michael Morrison,2023-07-05,SMB,South,Basic,Churned,lopezkathleen@example.net
CUST_00308,Claire Clark,2022-07-17,SMB,International,Basic,Active,kevin03@example.org
CUST_00309,Autumn Key,2023-04-12,SMB,West,Basic,Active,srocha@example.net
CUST_00310,Jennifer Allen,2021-10-20,SMB,International,Pro,Active,kimberly67@example.net
CUST_00311,Elizabeth Ward,2022-04-29,SMB,North,Pro,Active,zowens@example.net
CUST_00312,Ryan Rocha,2024-05-24,Mid-Market,East,Basic,Churned,lawrence09@example.org
CUST_00313,Alexis Tran,2021-06-07,Mid-Market,South,Basic,Active,mphillips@example.com
CUST_00314,Kelly Sanchez,2022-05-27,SMB,East,Basic,Active,jonathan77@example.com
CUST_00315,Robert Jackson,2024-02-25,Enterprise,East,Basic,Active,iwhite@example.net
CUST_00316,Kelly Combs,2022-08-08,SMB,North,Pro,Active,landryelizabeth@example.org
CUST_00317,Ryan Hall,2021-06-01,SMB,North,Basic,Active,albertwagner@example.com
CUST_00318,Mark Peck,2022-10-17,SMB,North,Pro,Active,bhopkins@example.org
CUST_00319,Jennifer Smith,2022-09-07,SMB,South,Pro,Active,amanda40@example.net
CUST_00320,Megan Drake,2023-01-11,SMB,East,Enterprise,Active,danieldavis@example.org
CUST_00321,Manuel King,2023-10-09,Enterprise,North,Basic,Churned,joseph61@example.com
CUST_00322,Judy Sanchez,2024-02-04,SMB,West,Basic,Churned,kevinclayton@example.org
CUST_00323,Shannon Malone,2023-09-08,SMB,South,Basic,Active,sullivannicholas@example.com
CUST_00324,Adam Jackson,2022-10-12,SMB,North,Enterprise,Active,pbruce@example.com
CUST_00325,Shannon Davis,2024-02-04,Mid-Market,South,Pro,Active,hallrachel@example.net
CUST_00326,Karen Williams,2021-04-24,Mid-Market,South,Enterprise,Active,cohenjuan@example.net
CUST_00327,Amanda Mcfarland,2022-04-07,SMB,North,Basic,Active,alexis39@example.org
CUST_00328,Michelle Sanders,2022-05-29,SMB,West,Enterprise,Churned,evansanne@example.net
CUST_00329,Jasmine Mosley,2023-12-29,SMB,East,Basic,Churned,patrick21@example.net
CUST_00330,Haley Davis,2021-12-17,SMB,East,Pro,Active,marypeterson@example.net
CUST_00331,Jennifer Ayala,2024-02-29,SMB,West,Pro,Churned,walterskristen@example.com
CUST_00332,Henry Pugh MD,2024-03-27,SMB,International,Basic,Churned,nmiller@example.com
CUST_00333,Michelle Miller,2021-03-04,Mid-Market,East,Pro,Active,normanbowers@example.org
CUST_00334,Emily Rodriguez,2023-09-17,SMB,International,Basic,Churned,hahnsean@example.com
CUST_00335,Brandon Jordan,2021-05-03,SMB,East,Pro,Churned,fgarcia@example.com
CUST_00336,Linda Mueller,2021-10-22,Mid-Market,South,Pro,Active,asmith@example.com
CUST_00337,Misty Hansen,2023-03-28,SMB,International,Pro,Churned,ashleyjackson@example.com
CUST_00338,Derrick Adams,2023-08-14,Mid-Market,South,Pro,Churned,bryanhamilton@example.com
CUST_00339,Richard Ward,2023-02-26,Mid-Market,North,Basic,Active,jennifersimpson@example.net
CUST_00340,Brian Torres,2022-11-02,Mid-Market,International,Enterprise,Active,ncook@example.com
CUST_00341,Erin Cook,2023-11-21,SMB,North,Basic,Active,kevinmorrison@example.net
CUST_00342,Ernest Oconnell,2023-03-17,SMB,North,Pro,Active,kelly79@example.org
CUST_00343,Douglas Hartman,2021-04-14,SMB,South,Basic,Churned,daniel93@example.net
CUST_00344,Catherine Saunders MD,2022-08-09,SMB,West,Enterprise,Active,nhahn@example.com
CUST_00345,Sandra Jones,2023-01-20,SMB,International,Pro,Active,ichambers@example.net
CUST_00346,David Moore,2022-02-03,Mid-Market,East,Pro,Active,emccormick@example.com
CUST_00347,Karen Morales DDS,2024-02-01,Mid-Market,East,Basic,Active,ystephens@example.com
CUST_00348,Robin Wheeler,2021-07-18,SMB,North,Pro,Active,rodriguezjohn@example.net
CUST_00349,Matthew Williams,2021-10-23,SMB,International,Basic,Churned,vrasmussen@example.com
CUST_00350,Brett Walker,2021-10-08,SMB,North,Pro,Active,seanmyers@example.net
CUST_00351,Kathryn Cooper,2023-11-22,SMB,North,Pro,Churned,webbkenneth@example.org
CUST_00352,Todd Thomas,2022-09-05,SMB,South,Basic,Active,matthew38@example.com
CUST_00353,Brent Bowen,2024-02-27,SMB,East,Pro,Churned,tflores@example.org
CUST_00354,Ashley Sweeney,2023-05-04,SMB,West,Basic,Active,byrdfrank@example.net
CUST_00355,Christopher Moore,2021-02-24,SMB,West,Pro,Active,omullen@example.com
CUST_00356,Charlotte Sandoval,2024-03-30,Mid-Market,International,Pro,Active,njohnson@example.org
CUST_00357,Jeffrey Smith,2023-02-18,SMB,North,Pro,Churned,jamiegoodwin@example.org
CUST_00358,Rebecca Herrera,2021-08-14,SMB,International,Basic,Churned,mark71@example.com
CUST_00359,Katherine Church,2022-02-22,Mid-Market,South,Pro,Active,candice96@example.net
CUST_00360,Harold Ellis,2021-05-08,SMB,International,Enterprise,Active,lisamccarthy@example.com
CUST_00361,Leslie Powers,2023-09-07,SMB,International,Pro,Active,david41@example.org
CUST_00362,Charles Price,2022-12-03,Mid-Market,International,Basic,Active,baileyhenderson@example.com
CUST_00363,Melissa Brewer,2022-06-26,SMB,West,Enterprise,Active,angelaburns@example.org
CUST_00364,Ryan Harvey,2022-04-06,Mid-Market,East,Basic,Active,stephanie72@example.org
CUST_00365,Tracey Wagner,2023-09-29,SMB,West,Enterprise,Active,fortiz@example.com
CUST_00366,Jill Jackson,2022-07-15,Mid-Market,West,Enterprise,Active,flynnjeffrey@example.org
CUST_00367,Joshua Jackson,2023-03-20,SMB,International,Pro,Active,xcunningham@example.com
CUST_00368,Ashley Wilson,2022-08-13,SMB,South,Enterprise,Active,amber07@example.net
CUST_00369,Jeffery Fitzgerald,2023-09-09,Enterprise,West,Enterprise,Active,kennethkidd@example.com
CUST_00370,Scott Miller,2022-07-11,SMB,East,Basic,Churned,rowejoel@example.net
CUST_00371,Heather Page,2023-12-24,SMB,North,Pro,Churned,imartin@example.org
CUST_00372,Renee Hudson,2023-08-26,Mid-Market,South,Basic,Churned,candice25@example.net
CUST_00373,Kenneth Farley,2021-11-20,SMB,East,Basic,Active,taylorkaren@example.com
CUST_00374,Wendy Camacho,2022-02-13,SMB,East,Enterprise,Active,jacquelineanderson@example.org
CUST_00375,Sandra Juarez,2021-07-03,Mid-Market,North,Basic,Active,kburns@example.net
CUST_00376,Jason Hayes,2021-03-18,Mid-Market,International,Pro,Active,powellkara@example.net
CUST_00377,Jackie Clements,2021-03-16,Mid-Market,North,Enterprise,Active,brandi17@example.net
CUST_00378,Heather Brown,2022-08-16,Mid-Market,International,Pro,Active,brobinson@example.org
CUST_00379,Frank Campbell MD,2022-11-18,Enterprise,North,Pro,Active,ashleewashington@example.com
CUST_00380,Pamela Williams,2021-10-02,SMB,East,Pro,Active,ksmith@example.com
CUST_00381,William Patterson,2021-11-29,SMB,North,Basic,Active,nicoleturner@example.com
CUST_00382,Isaac Miller,2022-11-22,SMB,North,Pro,Active,brettgarrett@example.net
CUST_00383,Cynthia Rios,2023-04-11,SMB,North,Enterprise,Active,smiththomas@example.org
CUST_00384,Kelly Wallace,2022-01-14,SMB,West,Basic,Active,dominguezlisa@example.com
CUST_00385,Karen Perez,2023-02-25,SMB,North,Enterprise,Churned,crosscurtis@example.com
CUST_00386,Edwin Reyes,2024-03-19,SMB,South,Enterprise,Churned,darlenebyrd@example.org
CUST_00387,Alejandra Santos,2021-08-31,SMB,North,Pro,Active,nbell@example.net
CUST_00388,Tamara Jensen,2022-09-29,Mid-Market,International,Pro,Active,fheath@example.org
CUST_00389,Bryce Blair,2022-03-29,SMB,South,Enterprise,Churned,sylvia52@example.org
CUST_00390,Bradley Tran,2024-05-25,Enterprise,West,Basic,Active,kimberly04@example.org
CUST_00391,Katrina Adkins,2022-03-24,SMB,West,Enterprise,Active,debbie37@example.com
CUST_00392,Jonathan Wheeler,2023-12-13,SMB,West,Pro,Active,hatfieldsarah@example.org
CUST_00393,Ryan Fisher,2021-05-07,SMB,East,Basic,Active,kathrynbest@example.org
CUST_00394,Austin Baker,2021-12-03,SMB,East,Basic,Active,livingstonstacy@example.com
CUST_00395,Lori Mason,2024-04-09,SMB,North,Basic,Active,zhenderson@example.org
CUST_00396,Kimberly Hernandez,2021-09-28,SMB,North,Pro,Active,collinswilliam@example.org
CUST_00397,Brittney Murphy,2022-09-24,SMB,East,Basic,Active,collinssamuel@example.org
CUST_00398,Brandon Hamilton,2024-03-30,Mid-Market,West,Enterprise,Churned,dsalazar@example.com
CUST_00399,Mary Thompson,2021-05-04,Mid-Market,East,Pro,Active,zimmermanjacqueline@example.org
CUST_00400,Gregory Holmes PhD,2023-04-18,Enterprise,North,Enterprise,Active,gary24@example.net
CUST_00401,Patricia Johnson,2023-05-11,Enterprise,West,Pro,Active,enelson@example.com
CUST_00402,Laura Jones,2023-02-13,SMB,International,Pro,Active,ddixon@example.com
CUST_00403,Carol Moore,2022-12-14,SMB,East,Pro,Churned,shannonemily@example.org
CUST_00404,Jordan Williams,2022-04-02,SMB,North,Basic,Active,sanchezthomas@example.com
CUST_00405,Cassidy Horne,2024-01-21,SMB,East,Enterprise,Active,tranrobin@example.net
CUST_00406,Courtney Wright,2021-11-14,Mid-Market,East,Basic,Active,joseph19@example.com
CUST_00407,Michael Williams,2023-05-09,SMB,North,Pro,Active,lindajarvis@example.com
CUST_00408,John Campbell,2021-05-18,SMB,North,Enterprise,Churned,mark87@example.org
CUST_00409,Eddie Mueller,2021-04-10,Enterprise,West,Pro,Active,stevenvargas@example.com
CUST_00410,Dr. Morgan Payne PhD,2021-04-26,Enterprise,East,Pro,Active,adamortiz@example.org
CUST_00411,Makayla Steele,2024-03-25,SMB,International,Basic,Active,tapiaaaron@example.net
CUST_00412,Oscar Parker,2022-09-11,SMB,South,Pro,Active,alyssaallen@example.com
CUST_00413,Valerie Thomas,2022-07-18,SMB,South,Pro,Churned,christopher38@example.com
CUST_00414,Jacqueline Villegas,2023-05-25,SMB,International,Enterprise,Active,carpenterwilliam@example.net
CUST_00415,Angela Bradley,2023-02-20,Enterprise,East,Basic,Active,ibates@example.org
CUST_00416,Samuel Howe,2023-02-10,Mid-Market,North,Pro,Active,vhaynes@example.com
CUST_00417,Dillon Jones,2021-10-23,SMB,North,Basic,Active,derekcarrillo@example.org
CUST_00418,Christopher Owens,2024-02-16,SMB,International,Pro,Active,wmartinez@example.org
CUST_00419,John Phelps,2021-06-11,Mid-Market,South,Basic,Active,mooregina@example.net
CUST_00420,Amanda Huff,2022-01-26,SMB,West,Basic,Churned,eddie35@example.com
CUST_00421,Megan Green,2021-05-30,Mid-Market,North,Pro,Active,anthonysullivan@example.com
CUST_00422,Krista Davis,2023-09-09,SMB,East,Pro,Churned,laradonald@example.org
CUST_00423,Richard Walker,2022-03-10,SMB,International,Basic,Active,madisonwatson@example.net
CUST_00424,Angela Willis,2023-09-08,SMB,International,Basic,Active,johnsoncaleb@example.net
CUST_00425,Carl Stein,2022-05-06,SMB,South,Pro,Active,david70@example.org
CUST_00426,Jessica Ramsey,2023-01-06,SMB,East,Basic,Active,rjohnson@example.com
CUST_00427,Daniel Lopez,2023-08-20,Mid-Market,East,Enterprise,Active,sean20@example.net
CUST_00428,Danielle Phillips,2021-04-04,Mid-Market,South,Basic,Active,eandrade@example.org
CUST_00429,James Barnes,2024-04-11,Mid-Market,South,Basic,Active,crystalpham@example.org
CUST_00430,Rachael Howard DDS,2023-02-17,Mid-Market,South,Basic,Active,kcooper@example.net
CUST_00431,Devin Johnson,2022-11-23,Mid-Market,International,Pro,Active,anthonycochran@example.com
CUST_00432,William Moreno,2023-10-02,SMB,East,Enterprise,Active,terrigarcia@example.net
CUST_00433,Joseph Moody,2024-01-25,SMB,North,Basic,Active,gallagherstacie@example.net
CUST_00434,Rebecca Kelly,2021-05-01,SMB,East,Pro,Active,gregorywatkins@example.net
CUST_00435,Suzanne Johnson,2021-04-10,SMB,West,Basic,Active,stacey92@example.net
CUST_00436,Sara Cochran,2021-11-06,Mid-Market,North,Enterprise,Churned,lweaver@example.com
CUST_00437,Anthony Guzman,2023-09-17,SMB,East,Basic,Active,foxaaron@example.net
CUST_00438,Carlos Love,2021-02-04,Enterprise,South,Pro,Active,brian29@example.net
CUST_00439,Patricia Mathis,2023-06-01,Mid-Market,North,Enterprise,Active,susan56@example.net
CUST_00440,Eric Taylor,2021-11-01,SMB,North,Basic,Churned,jessicakim@example.net
CUST_00441,Marie Thompson,2023-03-24,SMB,South,Basic,Churned,jeffrey92@example.com
CUST_00442,Michael Anderson,2022-04-08,SMB,North,Pro,Churned,rushstacy@example.com
CUST_00443,Patricia Bradley,2021-03-06,SMB,International,Basic,Churned,carriemccall@example.net
CUST_00444,Keith Zuniga,2021-01-20,Mid-Market,North,Pro,Active,markmiller@example.com
CUST_00445,Mrs. Stacey Davis,2022-11-10,Enterprise,East,Enterprise,Active,sean43@example.org
CUST_00446,Hayley Buchanan,2021-03-29,SMB,East,Basic,Churned,williamssamuel@example.com
CUST_00447,Stacey Snyder,2022-07-10,SMB,East,Pro,Churned,ybell@example.org
CUST_00448,Rachel Lane,2024-02-29,Enterprise,International,Enterprise,Active,franciscojones@example.org
CUST_00449,Fernando Lynn,2022-03-01,Mid-Market,North,Enterprise,Active,petersonpamela@example.org
CUST_00450,Kimberly Villanueva,2021-06-07,SMB,South,Pro,Churned,morgantricia@example.com
CUST_00451,Jessica Valdez,2024-01-13,SMB,West,Pro,Active,gmoore@example.com
CUST_00452,Colton Terry,2021-06-10,SMB,International,Basic,Active,donna43@example.org
CUST_00453,Kenneth Larsen,2021-06-05,SMB,South,Basic,Active,briansmith@example.org
CUST_00454,Matthew Greene,2022-10-31,SMB,South,Enterprise,Churned,collinclark@example.net
CUST_00455,Bradley Anthony,2022-12-30,Mid-Market,East,Enterprise,Active,kristen77@example.net
CUST_00456,Martin Hughes,2023-02-18,Mid-Market,East,Basic,Churned,nicole52@example.com
CUST_00457,Jeremiah Baker,2021-06-18,SMB,West,Enterprise,Churned,anne21@example.org
CUST_00458,Rhonda Gutierrez,2023-03-09,Mid-Market,North,Enterprise,Active,angelarandall@example.net
CUST_00459,Joseph Camacho,2023-01-08,Enterprise,South,Basic,Active,parmstrong@example.com
CUST_00460,James Nash,2024-02-15,Enterprise,South,Basic,Active,shawrachel@example.net
CUST_00461,Lisa Martinez,2021-07-10,Mid-Market,South,Basic,Active,kthompson@example.org
CUST_00462,Beth Henderson,2023-04-28,SMB,North,Enterprise,Active,oharris@example.org
CUST_00463,Deanna Bartlett,2022-05-13,Enterprise,International,Enterprise,Active,millerangela@example.net
CUST_00464,Donald Ellis,2022-09-09,Mid-Market,North,Basic,Active,buchanancindy@example.net
CUST_00465,Ashley Hernandez,2022-09-06,Enterprise,South,Basic,Active,buckleyanna@example.org
CUST_00466,Sharon Beard,2023-10-13,Enterprise,North,Basic,Active,pbaker@example.com
CUST_00467,Kara Jackson,2023-03-22,Mid-Market,South,Basic,Active,mthomas@example.net
CUST_00468,Amanda Preston,2022-11-17,SMB,South,Enterprise,Active,hannah07@example.com
CUST_00469,Alicia Roth,2022-09-08,SMB,East,Pro,Active,larry71@example.org
CUST_00470,William Ramos,2023-03-27,SMB,South,Basic,Active,joseph69@example.net
CUST_00471,Jeremy Mcintyre,2024-03-25,Mid-Market,East,Pro,Active,wfigueroa@example.net
CUST_00472,Samantha Robertson,2023-01-18,Mid-Market,West,Basic,Churned,cameronmckinney@example.com
CUST_00473,Samuel Suarez,2024-02-01,SMB,East,Pro,Churned,thompsonnancy@example.org
CUST_00474,Danielle Bryant,2022-08-20,SMB,North,Enterprise,Active,janet45@example.com
CUST_00475,Madison Martinez,2023-10-20,Enterprise,West,Enterprise,Active,allentracy@example.com
CUST_00476,Seth Matthews,2023-05-17,Mid-Market,North,Basic,Active,max41@example.com
CUST_00477,Anthony Nash,2023-04-01,Enterprise,East,Enterprise,Active,mercedesholland@example.net
CUST_00478,Matthew Palmer,2021-03-17,SMB,South,Enterprise,Active,wellsdavid@example.org
CUST_00479,Alejandra King,2021-06-24,Mid-Market,East,Enterprise,Churned,jennifer46@example.com
CUST_00480,Judy Robinson,2021-04-01,Mid-Market,North,Pro,Active,erica96@example.net
CUST_00481,Jorge Bates,2022-11-11,SMB,International,Pro,Active,anna99@example.com
CUST_00482,Brian Brown,2023-11-12,Mid-Market,South,Basic,Active,danielle44@example.net
CUST_00483,Stephanie Evans,2023-02-06,SMB,North,Pro,Active,zacharyallen@example.org
CUST_00484,Rebekah Greene,2022-12-08,SMB,East,Pro,Active,erin07@example.com
CUST_00485,Jason Price,2021-06-25,SMB,International,Basic,Churned,aguilarwanda@example.org
CUST_00486,Micheal Parks,2023-07-22,SMB,South,Basic,Active,qknox@example.com
CUST_00487,Sarah Pittman,2023-07-16,SMB,North,Basic,Active,kellyruiz@example.net
CUST_00488,Robert Hines,2022-12-04,Mid-Market,North,Enterprise,Active,staceylam@example.net
CUST_00489,Henry Garner,2022-05-15,SMB,International,Basic,Active,robert55@example.com
CUST_00490,Julie Wilson,2023-08-05,SMB,South,Basic,Churned,delacruzbrandy@example.net
CUST_00491,Steve Mason,2023-06-05,Mid-Market,East,Basic,Active,amoreno@example.org
CUST_00492,Brittany Gay,2023-05-30,SMB,South,Enterprise,Active,robert97@example.org
CUST_00493,Mike Maxwell,2021-05-09,SMB,West,Basic,Active,lcook@example.com
CUST_00494,Abigail Hill,2022-02-08,SMB,South,Pro,Active,barbaramoore@example.org
CUST_00495,Jeffrey Jordan,2022-10-04,Mid-Market,East,Enterprise,Active,ysanford@example.org
CUST_00496,Curtis Watson,2023-07-27,SMB,South,Pro,Active,mcclainkatherine@example.net
CUST_00497,Michael Sims,2024-04-23,SMB,South,Pro,Churned,jeremywiley@example.com
CUST_00498,James Chapman,2022-01-10,Enterprise,South,Basic,Active,cameronwilliams@example.com
CUST_00499,Joseph Warren,2024-03-23,Enterprise,East,Basic,Active,ibarron@example.com
CUST_00500,Katherine Christensen MD,2021-12-21,Mid-Market,West,Pro,Active,osmith@example.net
CUST_00501,Mrs. Alison Wagner,2023-07-13,SMB,South,Basic,Active,richardsondebra@example.org
CUST_00502,Martin Wise,2022-02-04,SMB,East,Enterprise,Active,wheelerbrandon@example.org
CUST_00503,Alicia Norris,2023-10-05,SMB,East,Pro,Active,hwallace@example.net
CUST_00504,Michael Harris,2021-03-05,SMB,North,Pro,Active,turnerdorothy@example.net
CUST_00505,Lisa Haynes,2022-08-15,Mid-Market,North,Basic,Churned,grivas@example.net
CUST_00506,Autumn Wilson,2024-01-31,SMB,West,Pro,Active,jimenezchelsea@example.com
CUST_00507,Valerie Howard,2023-01-22,SMB,East,Basic,Active,cphillips@example.net
CUST_00508,Daniel Fitzpatrick MD,2022-03-24,SMB,South,Enterprise,Active,smithchristopher@example.org
CUST_00509,Maureen Hernandez,2022-09-02,Enterprise,West,Enterprise,Active,chancharles@example.net
CUST_00510,David Hall,2021-06-28,Enterprise,International,Basic,Active,joseph01@example.org
CUST_00511,Sarah Ward,2024-04-19,SMB,North,Enterprise,Active,ronald11@example.org
CUST_00512,Charles Holland,2021-10-13,SMB,South,Pro,Active,michael79@example.com
CUST_00513,Anna Briggs,2023-12-27,SMB,East,Enterprise,Churned,danielross@example.com
CUST_00514,James Jefferson,2022-08-16,SMB,West,Basic,Active,zbanks@example.org
CUST_00515,Michael Brown,2021-07-15,SMB,International,Pro,Churned,dalepruitt@example.com
CUST_00516,Meghan White,2022-07-22,SMB,North,Pro,Active,nmaxwell@example.org
CUST_00517,Sheryl Acosta,2022-10-22,Enterprise,North,Enterprise,Active,timothyfreeman@example.com
CUST_00518,Arthur Pena,2024-03-28,SMB,East,Pro,Active,busherica@example.net
